mp_id,given_name,family_name,name,photo_url,list,attendance,possible,in_parliament,účasť
1037,Vladimír,Ledecký,Vladimír Ledecký,https://www.nrsr.sk/web/dynamic/PoslanecPhoto.aspx?PoslanecID=1037&ImageWidth=140,Sloboda a Solidarita,2371,2870,True,83
1147,Tomáš,Szalay,Tomáš Szalay,https://www.nrsr.sk/web/dynamic/PoslanecPhoto.aspx?PoslanecID=1147&ImageWidth=140,Sloboda a Solidarita,2321,2870,True,81
1032,Juraj,Krúpa,Juraj Krúpa,https://www.nrsr.sk/web/dynamic/PoslanecPhoto.aspx?PoslanecID=1032&ImageWidth=140,Sloboda a Solidarita,2390,2870,True,83
1025,Mária,Kolíková,Mária Kolíková,https://www.nrsr.sk/web/dynamic/PoslanecPhoto.aspx?PoslanecID=1025&ImageWidth=140,Sloboda a Solidarita,2313,2870,True,81
779,Ondrej,Dostál,Ondrej Dostál,https://www.nrsr.sk/web/dynamic/PoslanecPhoto.aspx?PoslanecID=779&ImageWidth=140,Sloboda a Solidarita,2516,2870,True,88
976,Jana,Bittó Cigániková,Jana Bittó Cigániková,https://www.nrsr.sk/web/dynamic/PoslanecPhoto.aspx?PoslanecID=976&ImageWidth=140,Sloboda a Solidarita,1373,2870,True,48
859,Alojz,Hlina,Alojz Hlina,https://www.nrsr.sk/web/dynamic/PoslanecPhoto.aspx?PoslanecID=859&ImageWidth=140,Sloboda a Solidarita,2159,2860,True,75
971,Branislav,Gröhling,Branislav Gröhling,https://www.nrsr.sk/web/dynamic/PoslanecPhoto.aspx?PoslanecID=971&ImageWidth=140,Sloboda a Solidarita,2124,2858,True,74
966,Karol,Galek,Karol Galek,https://www.nrsr.sk/web/dynamic/PoslanecPhoto.aspx?PoslanecID=966&ImageWidth=140,Sloboda a Solidarita,1202,1455,True,83
991,Marián,Viskupič,Marián Viskupič,https://www.nrsr.sk/web/dynamic/PoslanecPhoto.aspx?PoslanecID=991&ImageWidth=140,Sloboda a Solidarita,2479,2870,True,86
1149,Roman,Michelko,Roman Michelko,https://www.nrsr.sk/web/dynamic/PoslanecPhoto.aspx?PoslanecID=1149&ImageWidth=140,Slovenská národná strana,2811,2870,True,98
1150,Ivan,Ševčík,Ivan Ševčík,https://www.nrsr.sk/web/dynamic/PoslanecPhoto.aspx?PoslanecID=1150&ImageWidth=140,Slovenská národná strana,2471,2870,True,86
1151,Peter,Kotlár,Peter Kotlár,https://www.nrsr.sk/web/dynamic/PoslanecPhoto.aspx?PoslanecID=1151&ImageWidth=140,Slovenská národná strana,2761,2859,True,97
1152,Pavel,Ľupták,Pavel Ľupták,https://www.nrsr.sk/web/dynamic/PoslanecPhoto.aspx?PoslanecID=1152&ImageWidth=140,Slovenská národná strana,2432,2860,True,85
1199,Adam,Lučanský,Adam Lučanský,https://www.nrsr.sk/web/dynamic/PoslanecPhoto.aspx?PoslanecID=1199&ImageWidth=140,Slovenská národná strana,2790,2849,True,98
1198,Milan,Garaj,Milan Garaj,https://www.nrsr.sk/web/dynamic/PoslanecPhoto.aspx?PoslanecID=1198&ImageWidth=140,Slovenská národná strana,2778,2852,True,97
931,Karol,Farkašovský,Karol Farkašovský,https://www.nrsr.sk/web/dynamic/PoslanecPhoto.aspx?PoslanecID=931&ImageWidth=140,Slovenská národná strana,2773,2841,True,98
929,Andrej,Danko,Andrej Danko,https://www.nrsr.sk/web/dynamic/PoslanecPhoto.aspx?PoslanecID=929&ImageWidth=140,Slovenská národná strana,2752,2870,True,96
1210,Dagmar,Kramplová,Dagmar Kramplová,https://www.nrsr.sk/web/dynamic/PoslanecPhoto.aspx?PoslanecID=1210&ImageWidth=140,Slovenská národná strana,2792,2841,True,98
1220,Miroslav,Radačovský,Miroslav Radačovský,https://www.nrsr.sk/web/dynamic/PoslanecPhoto.aspx?PoslanecID=1220&ImageWidth=140,Slovenská národná strana,613,629,True,97
